shipment_id,commodity,hs_code,declared_value_usd,contract_value_usd,market_price_per_unit,declared_vs_market_ratio,declared_vs_contract_ratio,market_outlier_flag,contract_deviation_flag,benford_rare_digit_flag,is_round_value,risk_score,risk_category,risk_reasons
SHP04745,Machinery,520942,69748,69080,338.96,0.47087092082444676,1.0096699478865083,False,False,False,False,0,Low,No flags
SHP04736,Agricultural,843890,109780,110605,1227.3,0.021450451469672466,0.9925410243659871,False,False,False,False,0,Low,No flags
SHP04716,Machinery,100610,124771,125213,2010.72,0.23240785196589725,0.9964700150942793,False,False,False,False,0,Low,No flags
SHP04712,Textiles,100610,110293,110928,620.57,0.03719726661589485,0.9942755661329872,False,False,False,False,0,Low,No flags
SHP04708,Electronics,100610,51306,52158,629.11,0.028615194899394212,0.9836650178304382,False,False,False,False,0,Low,No flags
SHP04681,Electronics,260300,120400,120742,2473.47,0.08645924619558314,0.9971675142038396,False,False,False,False,0,Low,No flags
SHP04675,Electronics,843890,37791,37094,915.34,0.0243864725266586,1.0187901008249312,False,False,False,False,0,Low,No flags
SHP04657,Minerals,847130,11069,11685,1013.77,0.004585741363681658,0.9472828412494652,False,False,False,False,0,Low,No flags
SHP04656,Minerals,843890,20960,20590,1863.56,0.004162579619860837,1.017969888295289,False,False,False,False,0,Low,No flags
SHP04652,Minerals,260300,31576,30889,1506.22,0.005880431146447746,1.0222409271909094,False,False,False,False,0,Low,No flags
SHP04648,Electronics,843890,55570,56215,2115.7,0.013559906346116696,0.9885261940763141,False,False,False,False,0,Low,No flags
SHP04643,Agricultural,520942,142115,141472,1900.54,0.018426839887061126,1.0045450689889166,False,False,False,False,0,Low,No flags
SHP04641,Electronics,260300,118921,119515,2995.84,0.012094874341943476,0.9950299125632766,False,False,False,False,0,Low,No flags
SHP04625,Electronics,520942,142994,142984,2741.95,0.011622571172368326,1.0000699378951492,False,False,False,False,0,Low,No flags
SHP04619,Textiles,843890,114809,114726,1332.26,0.032543852635208204,1.0007234628593344,False,False,False,False,0,Low,No flags
SHP04878,Textiles,520942,38094,37220,281.13,0.047279535244179174,1.023481998925309,False,False,False,False,0,Low,No flags
SHP04874,Agricultural,100610,49143,48357,302.67,0.08106088463696565,1.016254110056455,False,False,False,False,0,Low,No flags
SHP04873,Textiles,260300,16900,15909,420.77,0.1131393250536324,1.062291784524483,False,False,False,False,0,Low,No flags
SHP04847,Machinery,260300,118089,118694,262.16,0.20710174360485303,0.9949028594537214,False,False,False,False,0,Low,No flags
SHP04843,Machinery,847130,7925,8106,1075.28,0.0037526340886950903,0.9776708610905502,False,False,False,False,0,Low,No flags
SHP04825,Textiles,260300,38923,38606,1681.1,0.016633112418866412,1.0082111588872196,False,False,False,False,0,Low,No flags
SHP04824,Machinery,843890,134443,133949,508.22,0.30940001348589424,1.0036879707948547,False,False,False,False,0,Low,No flags
SHP04822,Electronics,520942,142707,142228,2385.65,0.024277157985476472,1.0033678319318278,False,False,False,False,0,Low,No flags
SHP04819,Machinery,100610,46464,45485,45.97,0.5466447478562276,1.0215235792019346,False,False,False,False,0,Low,No flags
SHP04818,Electronics,100610,113653,114249,2370.35,0.047520090610664714,0.994783324142881,False,False,False,False,0,Low,No flags
SHP04813,Minerals,260300,63316,63253,1364.02,0.013616507542677642,1.0009960001897142,False,False,False,False,0,Low,No flags
SHP04806,Minerals,520942,110572,110841,2577.89,0.024865184373626316,0.9975731002066023,False,False,False,False,0,Low,No flags
SHP04792,Minerals,847130,106890,107573,214.14,0.17801691455467894,0.9936508231619459,False,False,False,False,0,Low,No flags
SHP04767,Minerals,843890,35807,36370,497.45,0.02566171252353133,0.9845202089634314,False,False,False,False,0,Low,No flags
SHP04766,Agricultural,260300,124382,123617,1041.27,0.06005641397716347,1.0061884692234886,False,False,False,False,0,Low,No flags
SHP04752,Textiles,260300,22025,22629,2030.79,0.0054390837608675425,0.9733085863272791,False,False,False,False,0,Low,No flags
SHP04981,Textiles,520942,18046,18229,215.25,0.03661021763056058,0.9899610510724669,False,False,False,False,0,Low,No flags
SHP04980,Electronics,843890,76330,76804,1842.89,0.01605996175768158,0.9938284464350815,False,False,False,False,0,Low,No flags
SHP04971,Machinery,520942,126271,126951,2741.09,0.01691736358844421,0.9946436026498413,False,False,False,False,0,Low,No flags
SHP04969,Minerals,520942,31877,32660,921.69,0.009830978169960931,0.9760257195345989,False,False,False,False,0,Low,No flags
SHP04962,Electronics,847130,53974,54545,871.17,0.21662853371934265,0.9895315794298286,False,False,False,False,0,Low,No flags
SHP04951,Agricultural,520942,57476,56692,2328.97,0.06494400167410802,1.013829111691244,False,False,False,False,0,Low,No flags
SHP04948,Agricultural,100610,140531,139776,1812.86,0.021443692381931098,1.0054014995421245,False,False,False,False,0,Low,No flags
SHP04943,Minerals,520942,75282,74850,2714.55,0.011241497117087287,1.0057715430861724,False,False,False,False,0,Low,No flags
SHP04936,Electronics,100610,28199,28902,2616.83,0.003112656052888136,0.9756764237769012,False,False,False,False,0,Low,No flags
SHP04931,Minerals,260300,57839,57228,885.62,0.3383888550663198,1.0106765918781015,False,False,False,False,0,Low,No flags
SHP04914,Textiles,100610,121707,121658,95.29,0.2654806508129228,1.0004027684163803,False,False,False,False,0,Low,No flags
SHP04913,Machinery,100610,13431,13294,1768.85,0.002186943820016885,1.0103054009327517,False,False,False,False,0,Low,No flags
SHP04912,Minerals,100610,100203,100633,2164.49,0.018636894594420084,0.9957270477875051,False,False,False,False,0,Low,No flags
SHP04908,Machinery,847130,16018,16120,1355.16,0.002497360340946157,0.9936724565756824,False,False,False,False,0,Low,No flags
SHP04901,Electronics,100610,35971,36686,1524.88,0.014375013527402848,0.9805102763997166,False,False,False,False,0,Low,No flags
SHP04898,Machinery,100610,147268,147964,255.22,0.23571231381563415,0.9952961531183261,False,False,False,False,0,Low,No flags
SHP05087,Minerals,100610,106393,106392,824.63,0.02726523145004534,1.0000093992029475,False,False,False,False,0,Low,No flags
SHP05084,Machinery,260300,149411,149201,1744.81,0.052182616308784714,1.001407497268785,False,False,False,False,0,Low,No flags
SHP05082,Agricultural,260300,20306,20650,2286.8,0.012631091270053551,0.9833414043583535,False,False,False,False,0,Low,No flags
SHP05077,Textiles,520942,117413,118044,755.52,0.04315658763901646,0.9946545355968961,False,False,False,False,0,Low,No flags
SHP05062,Textiles,847130,14147,13487,2923.1,0.0010745392871980178,1.0489360124564395,False,False,False,False,0,Low,No flags
SHP05053,Electronics,520942,55413,55206,879.69,0.020934366358347455,1.0037495924356048,False,False,False,False,0,Low,No flags
SHP05051,Textiles,843890,63946,64342,898.0,0.016328675560712512,0.9938453887041124,False,False,False,False,0,Low,No flags
SHP05047,Electronics,847130,33478,33834,2539.69,0.004307818228136896,0.9894780398415794,False,False,False,False,0,Low,No flags
SHP05043,Textiles,260300,124998,125072,1903.74,0.04472695922888515,0.9994083407957016,False,False,False,False,0,Low,No flags
SHP05040,Minerals,100610,49639,49907,1826.24,0.017052060150217246,0.9946300118219888,False,False,False,False,0,Low,No flags
SHP05032,Machinery,847130,141429,140708,2423.76,0.015969095337656922,1.005124086761236,False,False,False,False,0,Low,No flags
SHP05020,Minerals,100610,30322,30858,748.13,0.024911118072217613,0.982630112126515,False,False,False,False,0,Low,No flags
SHP05019,Agricultural,260300,54902,54842,1133.63,0.010108591910394489,1.0010940520039386,False,False,False,False,0,Low,No flags
SHP05016,Minerals,100610,55362,56131,1696.93,0.012615931516452333,0.9862999055780228,False,False,False,False,0,Low,No flags
SHP04995,Electronics,100610,118262,118576,1608.48,0.2364118084121999,0.9973519093239779,False,False,False,False,0,Low,No flags
SHP04987,Electronics,520942,20631,20544,1125.09,0.004371203740331684,1.004234813084112,False,False,False,False,0,Low,No flags
SHP05206,Electronics,843890,11788,11891,260.3,0.009527920938624687,0.9913379867126398,False,False,False,False,0,Low,No flags
SHP05202,Electronics,260300,71461,71514,2868.95,0.006863713411683617,0.9992588863718992,False,False,False,False,0,Low,No flags
SHP05188,Textiles,260300,60039,60586,2842.69,0.005618645381348703,0.9909715115703298,False,False,False,False,0,Low,No flags
SHP05183,Textiles,520942,110463,110982,2152.42,0.019922505542079142,0.995323565983673,False,False,False,False,0,Low,No flags
SHP05181,Textiles,843890,35964,36665,952.37,0.021640478091859087,0.9808809491340515,False,False,False,False,0,Low,No flags
SHP05170,Minerals,847130,121363,121835,328.17,0.21934606918823824,0.9961259079903148,False,False,False,False,0,Low,No flags
SHP05169,Agricultural,520942,123002,123635,2166.78,0.023672720803058624,0.9948800905892344,False,False,False,False,0,Low,No flags
SHP05166,Machinery,260300,52672,52617,2292.05,0.049740912287540844,1.001045289545204,False,False,False,False,0,Low,No flags
SHP05153,Electronics,843890,20020,20335,968.97,0.005107815668525623,0.9845094664371773,False,False,False,False,0,Low,No flags
SHP05150,Minerals,843890,5078,4891,336.92,0.006408089770397057,1.0382334900838275,False,False,False,False,0,Low,No flags
SHP05144,Agricultural,843890,133298,133882,2101.33,0.024596767179379427,0.9956379498364231,False,False,False,False,0,Low,No flags
SHP05142,Agricultural,520942,140266,141182,250.37,0.17127326579590973,0.9935119207831027,False,False,False,False,0,Low,No flags
SHP05129,Textiles,260300,126648,127404,2774.35,0.10715871272474176,0.9940661203729867,False,False,False,False,0,Low,No flags
SHP05109,Minerals,520942,148696,149130,2950.58,0.06206344268223861,0.9970897874337826,False,False,False,False,0,Low,No flags
SHP05103,Machinery,520942,68269,68164,2964.85,0.007293672074146717,1.0015404025585353,False,False,False,False,0,Low,No flags
SHP05091,Machinery,100610,61758,61914,130.99,0.12888767213353697,0.9974803760054268,False,False,False,False,0,Low,No flags
SHP01211,Minerals,843890,30792,30880,1258.0,0.06441301983097648,0.9971502590673575,False,False,False,False,0,Low,No flags
SHP01210,Electronics,520942,22106,22389,1968.08,0.002550469341738654,0.9873598642190361,False,False,False,False,0,Low,No flags
SHP01209,Minerals,843890,137574,136980,2393.64,0.18844199423554386,1.004336399474376,False,False,False,False,0,Low,No flags
SHP01200,Agricultural,843890,67085,67116,2345.16,0.010810931265947434,0.9995381131175874,False,False,False,False,0,Low,No flags
SHP01192,Minerals,847130,141885,142386,930.0,0.04008526435339786,0.99648139564283,False,False,False,False,0,Low,No flags
SHP01182,Agricultural,520942,143117,142856,198.28,0.30911880718072643,1.001827014616117,False,False,False,False,0,Low,No flags
SHP01179,Minerals,847130,11869,11859,2231.92,0.008414308438984927,1.0008432414200186,False,False,False,False,0,Low,No flags
SHP01176,Machinery,843890,68083,68222,1647.46,0.00905676995396461,0.9979625340799155,False,False,False,False,0,Low,No flags
SHP01167,Electronics,100610,33810,34643,1533.63,0.03266034759941373,0.9759547383309759,False,False,False,False,0,Low,No flags
SHP01164,Minerals,260300,23891,24147,1030.71,0.005375502726843065,0.9893982689360997,False,False,False,False,0,Low,No flags
SHP01161,Machinery,100610,49324,49794,2373.59,0.008325455511995731,0.9905611117805359,False,False,False,False,0,Low,No flags
SHP01159,Machinery,260300,115740,115344,1331.08,0.02055115783348167,1.0034332084893882,False,False,False,False,0,Low,No flags
SHP01143,Machinery,847130,44023,43619,1966.55,0.004915657498585226,1.0092620188449988,False,False,False,False,0,Low,No flags
SHP01142,Electronics,843890,10741,9806,730.34,0.028612546429790334,1.0953497858454009,False,False,False,False,0,Low,No flags
SHP05227,Agricultural,520942,60753,60653,693.89,0.07438761537117777,1.001648723063987,False,False,False,False,0,Low,No flags
SHP05209,Minerals,260300,16578,17108,702.58,0.007661003063661835,0.9690203413607669,False,False,False,False,0,Low,No flags
SHP05352,Textiles,100610,53200,52898,1718.17,0.0711797147981356,1.0057091005331014,False,False,False,False,0,Low,No flags
SHP05351,Minerals,100610,55412,55271,191.42,0.13857282593185424,1.0025510665629354,False,False,False,False,0,Low,No flags
SHP05343,Electronics,843890,53867,53282,1487.7,0.009310424507273174,1.0109793175931834,False,False,False,False,0,Low,No flags
SHP05330,Machinery,260300,37034,37848,1121.99,0.007021362328992672,0.9784929190445995,False,False,False,False,0,Low,No flags
SHP05328,Machinery,260300,52764,51973,1407.27,0.019296897124113904,1.0152194408635253,False,False,False,False,0,Low,No flags
SHP05323,Machinery,260300,23616,24216,2859.84,0.0025153227634562864,0.9752229930624381,False,False,False,False,0,Low,No flags
SHP05313,Agricultural,100610,107299,107242,2507.83,0.3241332993549053,1.0005315081777661,False,False,False,False,0,Low,No flags
SHP05291,Agricultural,847130,71029,71765,1709.75,0.017633064733349205,0.9897443043266216,False,False,False,False,0,Low,No flags
SHP05279,Minerals,260300,143667,144423,565.34,0.05406913858653312,0.9947653767059264,False,False,False,False,0,Low,No flags
SHP05278,Agricultural,847130,35208,35420,913.8,0.009544022454150716,0.9940146809712027,False,False,False,False,0,Low,No flags
SHP05268,Machinery,260300,10283,9434,1617.64,0.001464023808173569,1.08999364002544,False,False,False,False,0,Low,No flags
SHP05266,Agricultural,520942,43862,44838,1809.37,0.0052790912131253885,0.9782327490075382,False,False,False,False,0,Low,No flags
SHP05256,Electronics,520942,131230,131339,2005.57,0.03715659837381286,0.9991700865698688,False,False,False,False,0,Low,No flags
SHP05251,Agricultural,843890,67959,68592,1023.04,0.030626319799293165,0.9907715185444367,False,False,False,False,0,Low,No flags
SHP05241,Minerals,100610,139806,138865,785.61,0.12693190373832186,1.006776365534872,False,False,False,False,0,Low,No flags
SHP01217,Textiles,843890,30230,29992,1257.3,0.016389628807708452,1.0079354494531876,False,False,False,False,0,Low,No flags
SHP05455,Agricultural,520942,66238,66998,1323.64,0.010307375401869842,0.9886563778023224,False,False,False,False,0,Low,No flags
SHP05452,Minerals,847130,106800,106388,2510.76,0.010741646740308499,1.0038726172124677,False,False,False,False,0,Low,No flags
SHP05448,Minerals,847130,120433,119998,1773.58,0.021848101861408283,1.0036250604176735,False,False,False,False,0,Low,No flags
SHP05445,Agricultural,843890,134886,135492,1880.38,0.030460031015549574,0.9955274112124701,False,False,False,False,0,Low,No flags
SHP05443,Minerals,847130,54899,54284,1544.02,0.016176472512183817,1.0113293051359518,False,False,False,False,0,Low,No flags
SHP05433,Minerals,100610,51804,51584,2114.36,0.009145588295951915,1.004264888337469,False,False,False,False,0,Low,No flags
SHP05422,Agricultural,520942,100193,99566,1503.71,0.02610914334366605,1.0062973304139968,False,False,False,False,0,Low,No flags
SHP05404,Minerals,260300,122061,122384,403.23,0.07870726256771422,0.9973607661132174,False,False,False,False,0,Low,No flags
SHP05391,Textiles,260300,123066,123597,1160.62,0.3841837158999725,0.9957037792179422,False,False,False,False,0,Low,No flags
SHP05389,Minerals,260300,13704,14394,961.46,0.006006457257127099,0.9520633597332222,False,False,False,False,0,Low,No flags
SHP05388,Electronics,100610,72067,71970,2803.56,0.006856636846751804,1.001347783798805,False,False,False,False,0,Low,No flags
SHP05383,Agricultural,847130,63141,62933,210.84,0.08184573228578677,1.0033051022516009,False,False,False,False,0,Low,No flags
SHP05381,Textiles,847130,19006,19659,974.28,0.0068185036869356395,0.9667836614273361,False,False,False,False,0,Low,No flags
SHP05376,Machinery,520942,131889,131231,1555.87,0.04229972571712098,1.0050140591780905,False,False,False,False,0,Low,No flags
SHP05366,Machinery,260300,102218,101414,196.14,0.12494561483527308,1.007927899501055,False,False,False,False,0,Low,No flags
SHP05363,Electronics,100610,136141,135635,1221.45,0.025331480096308784,1.0037306005087183,False,False,False,False,0,Low,No flags
SHP05585,Electronics,100610,143026,143601,2384.02,0.04807181427448875,0.9959958496110751,False,False,False,False,0,Low,No flags
SHP05578,Electronics,100610,32865,32225,2657.56,0.006684652412312371,1.0198603568657874,False,False,False,False,0,Low,No flags
SHP05564,Electronics,843890,52640,53359,961.66,0.35544598071894623,0.9865252347307858,False,False,False,False,0,Low,No flags
SHP05557,Agricultural,520942,75649,75310,1459.91,0.034068098485135784,1.004501394237153,False,False,False,False,0,Low,No flags
SHP05542,Agricultural,847130,103815,103845,1198.59,0.2593241669740388,0.9997111079011989,False,False,False,False,0,Low,No flags
SHP05529,Agricultural,260300,110346,109543,1800.99,0.2015448520857388,1.0073304547072839,False,False,False,False,0,Low,No flags
SHP05526,Minerals,260300,115839,115785,1166.71,0.02703891166395332,1.000466381655655,False,False,False,False,0,Low,No flags
SHP05524,Agricultural,520942,35980,35780,867.31,0.01170888802847979,1.0055897149245387,False,False,False,False,0,Low,No flags
SHP05522,Electronics,260300,11103,11604,863.96,0.005841495187066741,0.9568252326783868,False,False,False,False,0,Low,No flags
SHP05512,Agricultural,520942,19066,19149,340.47,0.017358667118032068,0.9956655700036555,False,False,False,False,0,Low,No flags
SHP05508,Minerals,847130,31607,32275,2772.47,0.014144297394926246,0.9793028659953524,False,False,False,False,0,Low,No flags
SHP05483,Electronics,260300,31640,31610,425.47,0.03257328956693904,1.0009490667510281,False,False,False,False,0,Low,No flags
SHP05482,Minerals,260300,114946,114962,1159.32,0.04103870092378885,0.9998608235764861,False,False,False,False,0,Low,No flags
SHP05479,Textiles,847130,51381,50965,569.78,0.01887335922697048,1.0081624644363778,False,False,False,False,0,Low,No flags
SHP05475,Machinery,100610,112632,113292,985.09,0.040458868049583194,0.9941743459379303,False,False,False,False,0,Low,No flags
SHP05470,Agricultural,520942,103039,103216,1132.02,0.020390287505210814,0.998285149589211,False,False,False,False,0,Low,No flags
SHP05737,Electronics,100610,53475,54107,1201.72,0.04449871850347835,0.9883194411074353,False,False,False,False,0,Low,No flags
SHP05723,Textiles,843890,46939,46729,761.65,0.014729456113130658,1.0044939973036016,False,False,False,False,0,Low,No flags
SHP05722,Machinery,847130,120471,119638,1316.5,0.13907073766792072,1.0069626707233488,False,False,False,False,0,Low,No flags
SHP05708,Machinery,847130,32749,31803,2169.2,0.013901722728614126,1.02974562148225,False,False,False,False,0,Low,No flags
SHP05698,Minerals,520942,145532,144554,814.09,0.05017302145695122,1.0067656377547491,False,False,False,False,0,Low,No flags
SHP05690,Electronics,520942,31496,31167,1308.92,0.005900585078156224,1.0105560368338307,False,False,False,False,0,Low,No flags
SHP05679,Machinery,847130,29459,30456,791.2,0.0445907981811907,0.9672642500656685,False,False,False,False,0,Low,No flags
SHP05674,Agricultural,100610,115930,115485,245.87,0.11466666687767522,1.0038533142832402,False,False,False,False,0,Low,No flags
SHP05668,Agricultural,260300,133324,132794,2447.29,0.6409202207579909,1.0039911441782008,False,False,False,False,0,Low,No flags
SHP05666,Textiles,847130,146486,146987,921.0,0.046222328243973716,0.9965915353058433,False,False,False,False,0,Low,No flags
SHP05650,Textiles,260300,101199,101496,1908.12,0.03329314035175195,0.9970737763064554,False,False,False,False,0,Low,No flags
SHP05644,Machinery,843890,75658,75239,770.1,0.08732834119666998,1.0055689203737423,False,False,False,False,0,Low,No flags
SHP05635,Machinery,260300,52068,51933,2004.04,0.006447026633990902,1.002599503206054,False,False,False,False,0,Low,No flags
SHP05633,Machinery,843890,6194,6627,749.62,0.019533931865115834,0.9346612343443489,False,False,False,False,0,Low,No flags
SHP05605,Minerals,520942,77542,76783,2900.62,0.008721991966998383,1.0098850005860673,False,False,False,False,0,Low,No flags
SHP05604,Textiles,847130,103408,104051,1447.42,0.09266275136791989,0.9938203381034301,False,False,False,False,0,Low,No flags
SHP01139,Textiles,260300,22669,22657,1230.63,0.014235429934788806,1.0005296376395816,False,False,False,False,0,Low,No flags
SHP01137,Minerals,520942,70018,70667,2050.79,0.018967758224337397,0.9908160810562214,False,False,False,False,0,Low,No flags
SHP01135,Minerals,520942,114071,114949,1247.47,0.01936097361037567,0.9923618300289694,False,False,False,False,0,Low,No flags
SHP01134,Minerals,847130,47459,46974,513.43,0.021847126158298986,1.0103248605611614,False,False,False,False,0,Low,No flags
SHP01131,Machinery,847130,103315,103530,2664.14,0.012841016200598413,0.9979233072539361,False,False,False,False,0,Low,No flags
SHP01130,Textiles,520942,146554,146086,817.79,0.04483547059712728,1.003203592404474,False,False,False,False,0,Low,No flags
SHP01127,Machinery,847130,19925,19664,2032.84,0.0020475367476275614,1.013272986167616,False,False,False,False,0,Low,No flags
SHP01116,Minerals,260300,13630,12658,2667.08,0.004780596706294435,1.0767893822088797,False,False,False,False,0,Low,No flags
SHP01100,Textiles,520942,140905,141173,2789.1,0.024464833397184457,0.9981016199981583,False,False,False,False,0,Low,No flags
SHP01084,Electronics,847130,24464,24803,1747.69,0.003204648765360333,0.9863322985122768,False,False,False,False,0,Low,No flags
SHP01081,Electronics,847130,134851,135606,773.7,0.03812197153784108,0.9944323997463239,False,False,False,False,0,Low,No flags
SHP01063,Minerals,260300,46340,47203,2462.82,0.01704332337773748,0.9817172637332373,False,False,False,False,0,Low,No flags
SHP01058,Machinery,847130,42271,41981,1155.56,0.014189500536294709,1.0069078869012171,False,False,False,False,0,Low,No flags
SHP05756,Minerals,847130,55564,56337,576.72,0.02961722924050985,0.9862789995917426,False,False,False,False,0,Low,No flags
SHP05751,Textiles,260300,102333,103294,373.56,0.08961070635545368,0.9906964586520031,False,False,False,False,0,Low,No flags
SHP05738,Electronics,847130,148817,148202,843.36,0.11450828434354421,1.0041497415689398,False,False,False,False,0,Low,No flags
SHP05882,Machinery,100610,21244,20919,1083.22,0.008635798265118372,1.0155361154930924,False,False,False,False,0,Low,No flags
SHP05873,Machinery,260300,63259,64130,2938.15,0.007941798078500165,0.9864182130048339,False,False,False,False,0,Low,No flags
SHP05869,Minerals,520942,16734,17334,839.63,0.004278704884765764,0.965385946694358,False,False,False,False,0,Low,No flags
SHP05865,Electronics,260300,33421,32661,1374.23,0.008590533700702778,1.0232693426410704,False,False,False,False,0,Low,No flags
SHP05860,Textiles,520942,27757,28064,231.57,0.06722625005718845,0.9890607183580388,False,False,False,False,0,Low,No flags
SHP05843,Electronics,520942,53566,52976,1473.59,0.03917099244608113,1.0111371186952582,False,False,False,False,0,Low,No flags
SHP05832,Machinery,520942,122880,123827,2937.55,0.020217872087226033,0.9923522333578298,False,False,False,False,0,Low,No flags
SHP05829,Agricultural,843890,48568,49238,2294.53,0.01375364656198609,0.9863926235834112,False,False,False,False,0,Low,No flags
SHP05826,Machinery,843890,26305,26544,782.26,0.012824914991851243,0.9909960819770947,False,False,False,False,0,Low,No flags
SHP05822,Textiles,260300,52531,52461,235.69,0.09981269657553965,1.001334324545853,False,False,False,False,0,Low,No flags
SHP05821,Agricultural,843890,127829,127868,2542.37,0.019234683875309414,0.9996949979666531,False,False,False,False,0,Low,No flags
SHP05815,Electronics,843890,55636,55524,1123.0,0.010024746543430057,1.0020171457387796,False,False,False,False,0,Low,No flags
SHP05795,Machinery,100610,115022,114024,668.55,0.10452428148075854,1.0087525433242124,False,False,False,False,0,Low,No flags
SHP05793,Agricultural,520942,55224,55865,2994.18,0.1346261382117805,0.9885259106775262,False,False,False,False,0,Low,No flags
SHP05789,Minerals,843890,100457,100395,2353.77,0.045451747875272064,1.00061756063549,False,False,False,False,0,Low,No flags
SHP05772,Textiles,520942,120455,120168,849.71,0.05661347041800354,1.0023883230144464,False,False,False,False,0,Low,No flags
SHP05975,Textiles,100610,22534,21889,1871.2,0.009743154973151197,1.0294668554981954,False,False,False,False,0,Low,No flags
SHP05971,Electronics,847130,75058,74125,2739.34,0.01142620127786514,1.0125868465430017,False,False,False,False,0,Low,No flags
SHP05959,Agricultural,260300,101299,100807,2893.07,0.010055819042564721,1.0048806134494628,False,False,False,False,0,Low,No flags
SHP05958,Machinery,100610,142227,143174,2277.02,0.018474386855835183,0.9933856705826477,False,False,False,False,0,Low,No flags
SHP05954,Electronics,843890,47294,47264,2552.52,0.0056765797460287615,1.000634732566012,False,False,False,False,0,Low,No flags
SHP05951,Machinery,260300,20773,21726,2001.06,0.020720555031980756,0.9561355058455308,False,False,False,False,0,Low,No flags
SHP05936,Agricultural,260300,136101,136555,642.61,0.06169358861865095,0.9966753322836952,False,False,False,False,0,Low,No flags
SHP05930,Electronics,843890,55472,56360,2614.33,0.012474096635026757,0.9842441447835344,False,False,False,False,0,Low,No flags
SHP05928,Textiles,100610,65777,66042,615.73,0.2225576416069814,0.9959874019563308,False,False,False,False,0,Low,No flags
SHP05920,Machinery,100610,109182,110113,1239.35,0.0276597109729685,0.9915450491767548,False,False,False,False,0,Low,No flags
SHP05919,Electronics,843890,108553,108396,550.16,0.1334991144414035,1.0014483929296285,False,False,False,False,0,Low,No flags
SHP05915,Textiles,100610,125004,125095,1362.69,0.03851102556021906,0.9992725528598265,False,False,False,False,0,Low,No flags
SHP05906,Electronics,520942,59790,59082,1900.92,0.009856844589915797,1.0119833451812734,False,False,False,False,0,Low,No flags
SHP05903,Electronics,847130,76996,77908,2510.39,0.013821961067253797,0.9882938850952405,False,False,False,False,0,Low,No flags
SHP05891,Minerals,260300,59914,60572,925.1,0.1506160239119341,0.9891368949349535,False,False,False,False,0,Low,No flags
SHP05889,Machinery,520942,79295,78719,1299.58,0.01543923751634988,1.007317166122537,False,False,False,False,0,Low,No flags
SHP06083,Machinery,100610,108516,109009,1315.77,0.02525984092068391,0.9954774376427634,False,False,False,False,0,Low,No flags
SHP06082,Textiles,520942,116145,116587,1320.7,0.03201383343804315,0.9962088397505725,False,False,False,False,0,Low,No flags
SHP06081,Electronics,100610,104448,104082,2856.4,0.013914119954293138,1.0035164581772065,False,False,False,False,0,Low,No flags
SHP06076,Textiles,260300,120606,121131,716.92,0.03685976670187587,0.9956658493696907,False,False,False,False,0,Low,No flags
SHP06059,Electronics,843890,20169,19788,208.48,0.03554118033160349,1.0192540933899332,False,False,False,False,0,Low,No flags
SHP06058,Machinery,260300,107602,107403,2678.6,0.014806850292233081,1.001852834650801,False,False,False,False,0,Low,No flags
SHP06054,Electronics,520942,148535,148937,623.17,0.09914887696332933,0.997300872180855,False,False,False,False,0,Low,No flags
SHP06038,Electronics,100610,24499,24962,107.18,0.06664084341917931,0.9814518067462543,False,False,False,False,0,Low,No flags
SHP06033,Minerals,100610,141337,141445,2279.7,0.03683783120705936,0.9992364523312949,False,False,False,False,0,Low,No flags
SHP06029,Minerals,520942,61515,60926,671.9,0.018354812078829944,1.00966746544989,False,False,False,False,0,Low,No flags
SHP06019,Electronics,100610,144563,144971,2851.65,0.010956237345115954,0.9971856440253568,False,False,False,False,0,Low,No flags
SHP06017,Agricultural,100610,114594,114196,620.57,0.0444319694103451,1.0034852359101896,False,False,False,False,0,Low,No flags
SHP06010,Machinery,260300,133773,133278,1676.37,0.01885169123675216,1.0037140413271508,False,False,False,False,0,Low,No flags
SHP05998,Agricultural,260300,103858,104818,1061.64,0.08012112115197906,0.990841267721193,False,False,False,False,0,Low,No flags
SHP05993,Minerals,843890,133066,133740,971.16,0.041939879772050485,0.99496037086885,False,False,False,False,0,Low,No flags
SHP05982,Minerals,260300,61731,61919,1165.14,0.01856398596466309,0.9969637752547683,False,False,False,False,0,Low,No flags
SHP06256,Electronics,100610,66904,67693,2083.53,0.011638596858319568,0.9883444373864358,False,False,False,False,0,Low,No flags
SHP06246,Textiles,260300,77033,77702,1021.31,0.02020511084518879,0.9913901830068724,False,False,False,False,0,Low,No flags
SHP06238,Machinery,260300,118308,117640,1468.12,0.018137450675065836,1.005678340700442,False,False,False,False,0,Low,No flags
SHP06219,Electronics,520942,41936,41202,2788.99,0.00819861919815776,1.017814669190816,False,False,False,False,0,Low,No flags
SHP06204,Electronics,100610,122233,121876,1036.8,0.09923778032381428,1.002929206734714,False,False,False,False,0,Low,No flags
SHP06195,Minerals,847130,133713,134207,1600.52,0.05057110978883437,0.9963191189729299,False,False,False,False,0,Low,No flags
SHP06192,Machinery,520942,107581,107247,119.22,0.6060267043596226,1.00311430622768,False,False,False,False,0,Low,No flags
SHP06189,Textiles,843890,125690,125997,1209.39,0.03731720887882362,0.997563434050017,False,False,False,False,0,Low,No flags
SHP06187,Agricultural,260300,68960,68020,2270.75,0.016843494661209386,1.0138194648632755,False,False,False,False,0,Low,No flags
